name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,99.68354797363281,6
סנט וינסנט,,,0
שמיר,,65.88103485107422,0
וולפסון,,,0
זיו צפת,,,0
הלל יפה,,84.66019439697266,0
נהריה,,75.34246826171875,0
ברזילי,,78.47682189941406,2
פוריה,,71.26760864257812,0
בני ציון,,,0
רבין ק. בילינסון,,87.90419006347656,4
סורוקה,,74.89139556884766,5
מאיר,,,0
קפלן,,95.84837341308594,4
המרכזי בעמק,,70.3448257446289,3
"רמב""ם",,88.9344253540039,0
הדסה עין כרם,,108.9947052001953,7
הסקוטי,,28.5714282989502,1
סנט ג'וזף,,,0
שערי צדק,,98.0344009399414,1
אל מקאסד,,,0
לניאדו,,76.8802261352539,6
אוגוסטה ויקטוריה,,,0
שניידר,,,0
סוראסקי,,109.9914627075195,0
אסותא אשדוד,,,0
המשפחה הקדושה,,,0
השרון ק. גולדה,,68.46472930908203,1
יוספטל,,,0
מעייני הישועה,,,0
הכרמל,,,0
